name,price,speed,color,cas_latency,module_count,module_capacity_gb,brand
G.Skill Ripjaws 4 8 GB,770.6,"4,2666",Black / Red,15.0,2,4,G.Skill
G.Skill NT 8 GB,1180.0,"4,2400",Black,15.0,2,4,G.Skill
Patriot Viper 3 8 GB,1638.8,"3,2400",Red / Silver,10.0,2,4,Patriot
Patriot Viper 4 8 GB,1113.59,"4,2400",Black / Red,15.0,2,4,Patriot
Crucial CT51264BF186DJ 4 GB,329.6,"3,1866",Black / Green,13.0,1,4,Crucial
Crucial CT2KIT102464BF186D 16 GB,573.6,"3,1866",Black / Green,13.0,2,8,Crucial
G.Skill Ripjaws 8 GB,612.0,"4,2400",Black,16.0,2,4,G.Skill
Corsair ValueSelect 16 GB,1459.6,"4,2133",Black,15.0,1,16,Corsair
Kingston ValueRAM 8 GB,399.6,"4,2133",Black / Green,15.0,1,8,Kingston
Crucial CT2K51264BF186DJ 8 GB,799.8,"3,1866",Black / Green,13.0,2,4,Crucial
Kingston KCP421NS8/4 4 GB,659.8,"4,2133",Black / Green,15.0,1,4,Kingston
Patriot Viper 4 8 GB,1550.8,"4,3600",Red / Black,17.0,2,4,Patriot
Kingston ValueRAM 16 GB,1799.0,"4,2400",Green,17.0,1,16,Kingston
Kingston KVR24S17S6/4 4 GB,490.0,"4,2400",Green / Black,17.0,1,4,Kingston
Corsair Dominator Platinum RGB 32 GB,3537.2,"4,3200",Black,16.0,4,8,Corsair
Crucial CT16G4RFS4293 16 GB,875.0,"4,2933",Green / Black,21.0,1,16,Crucial
Supermicro MEM-DR432L-HL01-ER26 32 GB,1599.0,"4,2666",Green / Black,19.0,1,32,Supermicro
PNY Performance 16 GB,1201.2,"4,2666",Black,19.0,1,16,PNY
Corsair Dominator Platinum RGB 16 GB,2648.8,"4,4000",Black,18.0,2,8,Corsair
Mushkin Redline Lumina 16 GB,1339.6,"4,3600",White,16.0,2,8,Mushkin
Mushkin Redline 16 GB,1966.6,"4,4133",White,19.0,2,8,Mushkin
Mushkin Redline 16 GB,1537.2,"4,2800",Black,17.0,2,8,Mushkin
Mushkin Redline 32 GB,5288.4,"4,2666",Red,16.0,2,16,Mushkin
Mushkin Redline 64 GB,9873.6,"4,2800",Red,17.0,2,32,Mushkin
TEAMGROUP Elite 32 GB,2873.2,"5,5200",Black,42.0,2,16,TeamGroup
Kingston FURY 32 GB,2779.8,"5,5600",White,40.0,1,32,Kingston
Mushkin Enhanced Essentials 64 GB,4614.0,"4,2933",Black,21.0,2,32,Mushkin
TEAMGROUP T-Create Master 128 GB,17999.8,"5,6000",Black,32.0,8,16,TeamGroup
TEAMGROUP T-Create Master 64 GB,10999.8,"5,6800",Black,34.0,4,16,TeamGroup
V-Color TRA516G60S832Q 64 GB,10079.79,"5,6000",White,32.0,4,16,V-Color
V-Color TRA516G64S832Q 64 GB,11039.8,"5,6400",White,32.0,4,16,V-Color
V-Color TRA532G62D832Q 128 GB,19199.8,"5,6200",White,32.0,4,32,V-Color
V-Color TRA532G68D834Q 128 GB,23039.8,"5,6800",White,34.0,4,32,V-Color
Kingston Fury Renegade RGB 32 GB,4099.59,"5,6000",Silver / Black,32.0,1,32,Kingston
Corsair WS 128 GB,19819.8,"5,5600",Black / Green,40.0,8,16,Corsair
Kingston FURY Renegade Pro 64 GB,11300.0,"5,6400",Black,32.0,4,16,Kingston
Kingston FURY Renegade Pro 128 GB,17480.0,"5,5600",Black,36.0,8,16,Kingston
Kingston FURY Renegade Pro 256 GB,37840.0,"5,6400",Black,32.0,8,32,Kingston
V-Color TRA516G56S836O 128 GB,18039.8,"5,5600",Black,36.0,8,16,V-Color
V-Color TRA524G64S832O 192 GB,28599.8,"5,6400",Black,32.0,8,24,V-Color
V-Color TRA532G68D834O 256 GB,44799.8,"5,6800",Black,34.0,8,32,V-Color
Silicon Power XPOWER Pulse Gaming 64 GB,3869.2,"5,5600",Black / White,40.0,2,32,Silicon Power
Crucial CT32G4SFD8266 32 GB,1985.8,"4,2666",Green / Black,19.0,1,32,Crucial
Patriot Signature Line 8 GB,399.6,"4,2400",Green / Black,17.0,1,8,Patriot
Mushkin Essentials 16 GB,727.2,"4,2400",Green / Black,17.0,2,8,Mushkin
TEAMGROUP Elite 8 GB,635.6,"4,2666",Black,19.0,1,8,TeamGroup
Mushkin Redline Lumina White 32 GB,2819.8,"5,6400",White,32.0,2,16,Mushkin
Mushkin Essentials 8 GB,343.6,"3,1066",Green,7.0,1,8,Mushkin
Corsair Vengeance Pro 8 GB,2384.0,"3,2133",Black / Red,8.0,2,4,Corsair
Samsung M393B2G70DB0-CK0 16 GB,638.4,"3,1600",Black / Green,11.0,1,16,Samsung
Kingston ValueRAM 16 GB,599.79,"3,1600",Green,11.0,1,16,Kingston
Mushkin Essentials 16 GB,3739.8,"3,1866",Black / Blue,13.0,1,16,Mushkin
Kingston ValueRAM 8 GB,559.79,"4,2133",Green / Black,15.0,1,8,Kingston
Corsair Vengeance Performance 16 GB,1259.8,"4,2666",Black / Yellow,18.0,1,16,Corsair
Kingston KVR26S19S8/8 8 GB,427.6,"4,2666",Green / Black,19.0,1,8,Kingston
Kingston FURY Impact 32 GB,1899.0,"5,4800",Black,38.0,1,32,Kingston
V-Color TRA524G60S832Q 96 GB,13439.8,"5,6000",White,32.0,4,24,V-Color
Kingston ValueRAM 3 GB,509.6,"3,1333",Green,9.0,3,1,Kingston
Mushkin 996647 8 GB,440.0,"3,1333",Green,9.0,2,4,Mushkin
Crucial CT2KIT51264BF1339 8 GB,651.8,"3,1333",Green,9.0,2,4,Crucial
G.Skill F3-10666CL9D-16GBSQ 16 GB,728.0,"3,1333",Green,9.0,2,8,G.Skill
G.Skill Trident X 16 GB,2146.19,"3,2400",Black / Red,10.0,4,4,G.Skill
Crucial CT16G3R186DM 16 GB,859.8,"3,1866",Black / Green,13.0,1,16,Crucial
Kingston KVR13N9S6/2 2 GB,399.6,"3,1333",Black / Green,9.0,1,2,Kingston
Samsung M393A1G40DB0-CPB 8 GB,568.4,"4,2133",Black / Green,15.0,1,8,Samsung
Kingston KTD-PE421/16G 16 GB,879.8,"4,2133",Green,15.0,1,16,Kingston
Kingston KTH-PL421/16G 16 GB,699.4,"4,2133",Green,15.0,1,16,Kingston
Kingston KVR16R11D4/16HA 16 GB,697.8,"3,1600",Green,11.0,1,16,Kingston
Kingston ValueRAM 64 GB,2780.2,"3,1600",Green,11.0,4,16,Kingston
Kingston KVR16LR11D4K4/64 64 GB,7980.0,"3,1600",Blue,11.0,4,16,Kingston
Kingston KVR16LR11D4/16HA 16 GB,579.79,"3,1600",Green,11.0,1,16,Kingston
Kingston KVR1333D3D4R9SK3/24G 24 GB,2499.79,"3,1333",Green,9.0,3,8,Kingston
Kingston KVR13LR9D4K4/64 64 GB,5955.0,"3,1333",Green,9.0,4,16,Kingston
Mushkin Proline 16 GB,876.4,"3,1600",Green,11.0,1,16,Mushkin
Kingston Impact 16 GB,2941.2,"4,2133",Black / Silver,13.0,2,8,Kingston
G.Skill Ripjaws 8 GB,534.79,"4,2400",Black,16.0,1,8,G.Skill
Mushkin Essentials 4 GB,639.79,"4,2133",Black / Green,15.0,1,4,Mushkin
Kingston ValueRAM 8 GB,1550.6,"4,2133",Black / Green,15.0,1,8,Kingston
Kingston ValueRAM 32 GB,1398.4,"4,2133",Black / Green,15.0,1,32,Kingston
Kingston KCP421SS8/8 8 GB,543.0,"4,2133",Black / Green,15.0,1,8,Kingston
Kingston ValueRAM 16 GB,2707.2,"4,2133",Black / Green,15.0,2,8,Kingston
Kingston KTD-PE426/32G 32 GB,3036.2,"4,2666",Green / Black,19.0,1,32,Kingston
Kingston ValueRAM 8 GB,999.8,"4,2400",Green / Black,17.0,1,8,Kingston
Kingston ValueRAM 16 GB,1059.8,"4,2666",Green / Black,19.0,1,16,Kingston
Kingston KCP426SS8/8 8 GB,530.0,"4,2666",Green / Black,17.0,1,8,Kingston
Crucial CT2K4G4SFS624A 8 GB,699.0,"4,2400",Green / Black,17.0,2,4,Crucial
Crucial CT32G4LFD4266 32 GB,1481.8,"4,2666",Green / Black,19.0,1,32,Crucial
Crucial CT16G4RFD8293 16 GB,1099.4,"4,2933",Green / Black,21.0,1,16,Crucial
Kingston KSM26RS8/8MEI 8 GB,683.0,"4,2666",Green / Black,19.0,1,8,Kingston
Mushkin Silverline 8 GB,1649.4,"4,2666",Silver,19.0,2,4,Mushkin
TEAMGROUP Elite 8 GB,1406.4,"4,2400",Black,16.0,1,8,TeamGroup
TEAMGROUP T-Create Classic 16 GB,859.8,"5,5600",Black,46.0,1,16,TeamGroup
TEAMGROUP T-Create Classic 16 GB,1121.0,"5,5600",Black,46.0,1,16,TeamGroup
V-Color TRA516G70S834Q 64 GB,14879.8,"5,7000",White,34.0,4,16,V-Color
V-Color TRA524G56S836Q 96 GB,12479.8,"5,5600",White,36.0,4,24,V-Color
V-Color TRA524G76S838R3Q 96 GB,23039.8,"5,7600",White,38.0,4,24,V-Color
Crucial CT2CP25672AF667 4 GB,479.79,"2,667",Green,5.0,2,2,Crucial
Crucial CT2KIT25664AA667 4 GB,979.8,"2,667",Green,5.0,2,2,Crucial
Kingston ValueRAM 2 GB,647.79,"2,533",Green,4.0,1,2,Kingston
Patriot Sector 5 4 GB,1074.59,"3,1600",Black / Red,9.0,2,2,Patriot
Patriot Viper II Sector 5 4 GB,1198.0,"3,1600",Black / Red,8.0,2,2,Patriot
OCZ OCZ2V6672G 2 GB,719.2,"2,667",Green,5.0,1,2,OCZ
G.Skill Ripjaws 16 GB,3599.0,"3,1600",Black / Red,9.0,4,4,G.Skill
Patriot Gamer 4 GB,1166.2,"3,1600",Black / Green,9.0,2,2,Patriot
Patriot Viper II Sector 7 Edition 6 GB,1180.0,"3,1600",Black / Blue,9.0,3,2,Patriot
Patriot Viper Xtreme 4 GB,1256.4,"3,1600",Black / Silver,8.0,2,2,Patriot
Patriot Viper Xtreme 8 GB,1857.4,"3,1600",Black / Silver,8.0,2,4,Patriot
Patriot Viper Xtreme 12 GB,2541.19,"3,1600",Black / Silver,8.0,3,4,Patriot
Patriot Viper Xtreme 6 GB,1662.6,"3,1600",Black / Silver,8.0,3,2,Patriot
G.Skill Ripjaws 4 GB,1199.0,"3,1333",Black / Red,9.0,2,2,G.Skill
Patriot Viper II Sector 5 4 GB,1109.8,"3,1333",Black / Red,7.0,2,2,Patriot
"Patriot Viper Xtreme Series, Division 2 4 GB",1153.8,"3,1866",Black / Silver,9.0,2,2,Patriot
"Patriot Viper Xtreme Series, Division 2 8 GB",1448.19,"3,1600",Black / Silver,8.0,2,4,Patriot
Patriot Extreme Performance Gaming 6 GB,1434.0,"3,1333",Black / Green,9.0,3,2,Patriot
Patriot Viper Xtreme 8 GB,2100.0,"3,1866",Black / Silver,9.0,2,4,Patriot
ADATA AD2S800B2G5-R 2 GB,329.0,"2,800",Green,5.0,1,2,ADATA
ADATA AD3S1333B2G9-R 2 GB,707.2,"3,1333",Green,9.0,1,2,ADATA
Corsair CMSO4GX3M1A1333C9 4 GB,459.79,"3,1333",Green,9.0,1,4,Corsair
Corsair VS1GSDS533D2 1 GB,399.6,"2,533",Green,4.0,1,1,Corsair
Crucial CT51264AC667 4 GB,1589.6,"2,667",Green,5.0,1,4,Crucial
Crucial CT2KIT12864AC800 2 GB,779.8,"2,800",Green,6.0,2,1,Crucial
Crucial CT51264AC800 4 GB,1297.8,"2,800",Green,6.0,1,4,Crucial
Crucial CT25664AC667 2 GB,398.8,"2,667",Green,5.0,1,2,Crucial
Crucial CT2KIT25664AC800 4 GB,745.6,"2,800",Green,6.0,2,2,Crucial
Crucial CT2KIT25664AC667 4 GB,699.8,"2,667",Green,5.0,2,2,Crucial
Crucial CT51264BC1067 4 GB,399.0,"3,1066",Green,7.0,1,4,Crucial
Crucial CT25664AC800 2 GB,379.6,"2,800",Green,6.0,1,2,Crucial
G.Skill F3-10666CL9D-8GBSQ 8 GB,516.79,"3,1333",Green,9.0,2,4,G.Skill
G.Skill F3-10600CL9D-8GBSQ 8 GB,1980.0,"3,1333",Green,9.0,2,4,G.Skill
G.Skill F3-10666CL9S-4GBSQ 4 GB,302.39,"3,1333",Green,9.0,1,4,G.Skill
GeIL GS34GB1066C7SC 4 GB,304.4,"3,1066",Green,7.0,1,4,GeIL
Kingston KVR1333D3S9/4G 4 GB,499.6,"3,1333",Green,9.0,1,4,Kingston
Kingston KVR667D2SO/2GR 2 GB,448.0,"2,667",Green,5.0,1,2,Kingston
Kingston KVR667D2S5/1G 1 GB,1048.8,"2,667",Green,5.0,1,1,Kingston
Kingston ValueRAM 2 GB,499.79,"2,667",Green,5.0,2,1,Kingston
Kingston KVR667D2S5/2G 2 GB,811.2,"2,667",Green,5.0,1,2,Kingston
Kingston ValueRAM 2 GB,819.8,"3,1333",Green,9.0,1,2,Kingston
Kingston KVR800D2S5/1G 1 GB,701.59,"2,800",Green,5.0,1,1,Kingston
Kingston KVR800D2S6/1G 1 GB,360.0,"2,800",Green,6.0,1,1,Kingston
Kingston KVR533D2SO/1GR 1 GB,400.0,"2,533",Green,4.0,1,1,Kingston
Kingston KHX5300S2LLK2/2G 2 GB,899.8,"2,667",Blue / Silver,4.0,2,1,Kingston
Patriot Signature 2 GB,400.0,"3,1333",Green,9.0,1,2,Patriot
Mushkin Essentials 4 GB,611.79,"2,667",Green,5.0,2,2,Mushkin
Patriot PSD34G1066SK 4 GB,750.6,"3,1066",Green,7.0,2,2,Patriot
Mushkin Essentials 2 GB,375.79,"2,667",Green,5.0,1,2,Mushkin
Mushkin Essentials 4 GB,508.8,"3,1066",Green,7.0,2,2,Mushkin
Patriot PSD22G8002S 2 GB,594.4,"2,800",Green,6.0,1,2,Patriot
Patriot PSD22G6672S 2 GB,849.8,"2,667",Blue,5.0,1,2,Patriot
G.Skill F3-12800CL9S-4GBSQ 4 GB,296.0,"3,1600",Green,9.0,1,4,G.Skill
Mushkin 991647 4 GB,302.0,"3,1333",Green,9.0,1,4,Mushkin
Mushkin Essentials 2 GB,341.0,"3,1333",Green,9.0,1,2,Mushkin
G.Skill Ripjaws X 8 GB,780.0,"3,1600",Black / Blue,9.0,2,4,G.Skill
Patriot Gamer 2 8 GB,1747.6,"3,1333",Black / Blue,9.0,1,8,Patriot
Mushkin Essentials 4 GB,359.6,"3,1333",Green,9.0,1,4,Mushkin
G.Skill F3-12800CL11S-4GBSQ 4 GB,980.0,"3,1600",Green,11.0,1,4,G.Skill
Crucial CT2KIT25664BF1339 4 GB,699.8,"3,1333",Green,9.0,2,2,Crucial
Crucial CT51264BF1339 4 GB,340.0,"3,1333",Green,9.0,1,4,Crucial
G.Skill F3-10666CL9S-8GBSQ 8 GB,422.0,"3,1333",Green,9.0,1,8,G.Skill
Mushkin Essentials 2 GB,329.6,"3,1600",Green,11.0,1,2,Mushkin
"Patriot Viper Xtreme Series, Division Vi 8 GB",1747.6,"3,2133",Black / Silver,11.0,2,4,Patriot
G.Skill F3-1600C10D-16GSQ 16 GB,758.6,"3,1600",Green,10.0,2,8,G.Skill
Corsair Vengeance 16 GB,3627.2,"3,2133",Black / Red,9.0,4,4,Corsair
Mushkin Essentials 16 GB,1013.6,"3,1600",Green,11.0,2,8,Mushkin
Corsair Vengeance 16 GB,2948.8,"3,1866",Black / Blue,9.0,4,4,Corsair
Crucial CT2K4G3S1339M 8 GB,902.0,"3,1333",Green,9.0,2,4,Crucial
Crucial CT2K4G3S1067M 8 GB,799.8,"3,1066",Green,7.0,2,4,Crucial
Crucial CT2K4G3S160BM 8 GB,619.0,"3,1600",Green,11.0,2,4,Crucial
Corsair CMV4GX3M1A1600C11 4 GB,439.79,"3,1600",Green,11.0,1,4,Corsair
Corsair CMSO4GX3M1A1600C11 4 GB,459.79,"3,1600",Green,9.0,1,4,Corsair
Patriot Signature 8 GB,761.8,"3,1333",Black,9.0,1,8,Patriot
Corsair CMV8GX3M1A1600C11 8 GB,759.8,"3,1600",Green,11.0,1,8,Corsair
Kingston KTD-L3CL/4G 4 GB,675.0,"3,1600",Green,11.0,1,4,Kingston
Crucial Ballistix Sport 4 GB,629.0,"3,1600",Black / Silver,9.0,1,4,Crucial
G.Skill F3-1600C11D-16GSL 16 GB,734.4,"3,1600",Green,11.0,2,8,G.Skill
Crucial Ballistix Sport 4 GB,799.8,"3,1866",Black / Silver,10.0,1,4,Crucial
Kingston KVR13S9S8K2/8 8 GB,840.0,"3,1333",Green,9.0,1,8,Kingston
G.Skill Ripjaws 8 GB,503.6,"3,1600",Black / Red,9.0,2,4,G.Skill
Corsair CMSO16GX3M2C1600C11 16 GB,1699.6,"3,1600",Green,9.0,2,8,Corsair
Corsair CMSO8GX3M1C1600C11 8 GB,759.8,"3,1600",Green,9.0,1,8,Corsair
OCZ OCZ2M8004GK 4 GB,581.0,"2,800",Green,5.0,2,2,OCZ
Corsair CMSO4GX3M1C1600C11 4 GB,659.59,"3,1600",Green,9.0,1,4,Corsair
Corsair CMSO8GX3M1C1333C9 8 GB,959.59,"3,1333",Green,9.0,1,8,Corsair
Corsair CMSO8GX3M2C1600C11 8 GB,586.0,"3,1600",Green,9.0,2,4,Corsair
Patriot Viper SODIMM 8 GB,1028.19,"3,1600",Black / Silver,9.0,2,4,Patriot
Corsair Mac Memory 16 GB,1679.8,"3,1333",Black / Green,9.0,2,8,Corsair
Corsair Mac Memory 16 GB,1559.6,"3,1600",Black / Green,11.0,2,8,Corsair
Corsair Mac Memory 4 GB,439.79,"3,1066",Black / Green,7.0,1,4,Corsair
Corsair Mac Memory 8 GB,999.59,"3,1333",Black / Green,9.0,1,8,Corsair
Corsair Mac Memory 8 GB,799.8,"3,1600",Black / Green,11.0,1,8,Corsair
Corsair Mac Memory 8 GB,1059.59,"3,1066",Black / Green,7.0,2,4,Corsair
Corsair Mac Memory 8 GB,859.8,"3,1333",Black / Green,9.0,2,4,Corsair
G.Skill FA-1333C9S-8GSQ 8 GB,1340.0,"3,1333",Black / Green,9.0,1,8,G.Skill
G.Skill FA-1600C11D-8GSQ 8 GB,1280.0,"3,1600",Black / Green,11.0,2,4,G.Skill
G.Skill FA-1600C11S-8GSQ 8 GB,926.4,"3,1600",Black / Green,11.0,1,8,G.Skill
G.Skill FA-8500CL7D-8GBSQ 8 GB,547.6,"3,1066",Black / Green,7.0,2,4,G.Skill
G.Skill FA-8500CL7S-4GBSQ 4 GB,569.6,"3,1066",Black / Green,7.0,1,4,G.Skill
HP 647909-B21 8 GB,954.0,"3,1333",Black / Green,9.0,1,8,HP
Mushkin 971699A 2 GB,467.0,"3,1066",Black / Green,7.0,1,2,Mushkin
Mushkin 976647A 8 GB,669.2,"3,1333",Black / Green,9.0,2,4,Mushkin
GeIL Green 8 GB,1438.0,"3,1333",Black / Green,9.0,2,4,GeIL
Mushkin 976643A 4 GB,634.0,"3,1066",Black / Blue,7.0,2,2,Mushkin
Patriot Mac 8 GB,1499.0,"3,1333",Black / Blue,9.0,2,4,Patriot
Patriot Viper 3 Low Profile Black 16 GB,1979.4,"3,1866",Black / Silver,10.0,2,8,Patriot
Patriot Viper 3 Low Profile Black 8 GB,1329.6,"3,1600",Black / Silver,9.0,2,4,Patriot
Patriot Viper 3 Low Profile Red 8 GB,1344.0,"3,1600",Black / Red,9.0,2,4,Patriot
Patriot Viper 3 Red 8 GB,1535.2,"3,1866",Black / Red,9.0,2,4,Patriot
Patriot Viper 3 Low Profile Black 8 GB,1481.2,"3,2133",Black / Silver,11.0,2,4,Patriot
Kingston KVR21R15S4/8 8 GB,579.6,"4,2133",Black / Green,15.0,1,8,Kingston
Crucial CT16G4VFD4213 16 GB,1299.0,"4,2133",Black / Green,15.0,1,16,Crucial
Crucial CT8G4VFS4213 8 GB,579.79,"4,2133",Black / Green,15.0,1,8,Crucial
Crucial CT8G4RFS4213 8 GB,699.8,"4,2133",Black / Green,15.0,1,8,Crucial
Patriot Extreme Performance 32 GB,3349.2,"4,2133",Black / White,15.0,4,8,Patriot
Mushkin Proline 8 GB,836.0,"3,1333",Black / Green,9.0,1,8,Mushkin
Mushkin 992082 32 GB,1837.4,"3,1333",Silver,9.0,1,32,Mushkin
Kingston KVR16R11D4/16HB 16 GB,2153.4,"3,1600",Black / Green,11.0,1,16,Kingston
Kingston KVR16R11S4/8HB 8 GB,2887.6,"3,1600",Black / Green,11.0,1,8,Kingston
Patriot Viper 4 16 GB,1975.6,"4,2666",Black / Red,15.0,4,4,Patriot
Patriot Viper 4 32 GB,3362.6,"4,2666",Black / Red,15.0,4,8,Patriot
ADATA ADDS1600W4G11-S 4 GB,436.4,"3,1600",Black / Green,11.0,1,4,ADATA
Kingston KTH-PL421/8G 8 GB,490.4,"4,2133",Green,15.0,1,8,Kingston
Kingston KTL-TS421/8G 8 GB,579.79,"4,2133",Green,15.0,1,8,Kingston
Crucial CT16G3ERSLD41339 16 GB,579.79,"3,1333",Green,9.0,1,16,Crucial
Crucial CT8G3ERSLD41339 8 GB,464.79,"3,1333",Green,9.0,1,8,Crucial
Crucial CT8G3ERSLD8160B 8 GB,1099.8,"3,1600",Green,11.0,1,8,Crucial
Crucial CT8G3ERSLQ81067 8 GB,979.8,"3,1066",Green,7.0,1,8,Crucial
Crucial CT8G3ERSLS4160B 8 GB,499.79,"3,1600",Green,11.0,1,8,Crucial
Kingston KTH-PL316S8/4G 4 GB,479.79,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16R11S8/4EF 4 GB,1293.19,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16R11S8/4I 4 GB,579.79,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16R11S8/4KF 4 GB,419.0,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR18R13D4/16 16 GB,1838.6,"3,1866",Blue,13.0,1,16,Kingston
Kingston KVR16R11D4K4/32 32 GB,2980.0,"3,1600",Green,11.0,4,8,Kingston
Kingston KVR16R11D8/4HC 4 GB,599.0,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16R11D8/8I 8 GB,1538.8,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16R11D8L/8 8 GB,1199.8,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16R11S8/4 4 GB,390.0,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16R11D8/8KF 8 GB,1159.59,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16R11S4/8I 8 GB,854.8,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16R11S4/8 8 GB,956.0,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16R11D4/8HC 8 GB,588.8,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16R11D4/8 8 GB,379.4,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16LSE11/8 8 GB,940.0,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR16LR11S8/4 4 GB,1127.6,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16LR11D8K4/32I 32 GB,3999.8,"3,1600",Green,11.0,4,8,Kingston
Kingston KVR16LR11D4/16 16 GB,451.0,"3,1600",Green,11.0,1,16,Kingston
Kingston KVR16LE11S8/4KF 4 GB,651.59,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16LE11S8/4 4 GB,908.6,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16LE11L/8 8 GB,1177.6,"3,1600",Green,11.0,1,8,Kingston
Kingston KTM-SX316S/8G 8 GB,1087.39,"3,1600",Green,11.0,1,8,Kingston
Kingston KVR1066D3S8E7S/2G 2 GB,399.6,"3,1066",Green,7.0,1,2,Kingston
Kingston KVR1333D3D4R9S/4GED 4 GB,581.59,"3,1333",Green,9.0,1,4,Kingston
Kingston KVR1333D3D4R9S/8G 8 GB,798.0,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR1333D3D4R9SK2/16G 16 GB,1490.0,"3,1333",Green,9.0,2,8,Kingston
Kingston KVR1333D3E9S/8G 8 GB,781.4,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR1333D3E9SK2/8G 8 GB,587.4,"3,1333",Green,9.0,2,4,Kingston
Kingston KVR1333D3E9SK3/24G 24 GB,2099.79,"3,1333",Green,9.0,3,8,Kingston
Kingston KVR1333D3Q8R9S/8G 8 GB,579.0,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR1333D3S8R9S/2G 2 GB,239.8,"3,1333",Green,9.0,1,2,Kingston
Kingston KVR13E9/2I 2 GB,872.2,"3,1333",Green,9.0,1,2,Kingston
Kingston KVR13E9/4I 4 GB,579.79,"3,1333",Green,9.0,1,4,Kingston
Kingston KVR13E9/8I 8 GB,1219.4,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR13LE9S8/4EF 4 GB,579.79,"3,1333",Green,9.0,1,4,Kingston
Kingston KVR13LR9D4/16 16 GB,799.8,"3,1333",Green,9.0,1,16,Kingston
Kingston KVR13LR9D4/16HA 16 GB,979.8,"3,1333",Green,9.0,1,16,Kingston
Kingston KVR13LR9D4/16I 16 GB,876.59,"3,1333",Green,9.0,1,16,Kingston
Kingston KVR13LR9S4/8 8 GB,499.79,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR13LR9S4/8HA 8 GB,579.79,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR13LSE9/8 8 GB,2400.0,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR13R9D4/16 16 GB,658.6,"3,1333",Green,9.0,1,16,Kingston
Kingston KVR13R9D4/16I 16 GB,899.8,"3,1333",Green,9.0,1,16,Kingston
Kingston KVR13R9D4/8I 8 GB,892.0,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR13R9D4K3/48 48 GB,1979.8,"3,1333",Green,9.0,3,16,Kingston
Kingston KVR13R9D4K3/48I 48 GB,1979.8,"3,1333",Green,9.0,3,16,Kingston
Kingston KVR13R9D8/8 8 GB,1196.2,"3,1333",Green,9.0,1,8,Kingston
Kingston KVR13R9S4/4I 4 GB,306.6,"3,1333",Green,9.0,1,4,Kingston
Kingston KVR16E11/4 4 GB,598.6,"3,1600",Green,11.0,1,4,Kingston
Kingston KVR16E11/8I 8 GB,900.0,"3,1600",Green,11.0,1,8,Kingston
Mushkin Proline 8 GB,595.6,"3,1333",Silver,9.0,1,8,Mushkin
Mushkin Proline 16 GB,1473.4,"3,1333",Green,9.0,1,16,Mushkin
Mushkin Proline 16 GB,944.59,"3,1333",Blue,9.0,1,16,Mushkin
Mushkin Proline 8 GB,959.8,"3,1866",Green,13.0,1,8,Mushkin
Crucial CT102472BD1339 8 GB,699.8,"3,1333",Green,9.0,1,8,Crucial
Crucial CT8G4RFD8213 8 GB,539.79,"4,2133",Black / Green,15.0,1,8,Crucial
Mushkin Essentials 8 GB,347.2,"3,1600",Black / Green,11.0,1,8,Mushkin
Kingston KVR16LR11S8/4HB 4 GB,1037.6,"3,1600",Black / Green,11.0,1,4,Kingston
Kingston KVR16R11S8/4HB 4 GB,399.6,"3,1600",Black / Green,11.0,1,4,Kingston
Mushkin Essentials 4 GB,479.79,"4,2133",Black / Green,15.0,1,4,Mushkin
G.Skill Ripjaws 8 GB,765.4,"4,2133",Black / Blue,15.0,1,8,G.Skill
G.Skill Ripjaws 4 GB,344.79,"4,2400",Black,16.0,1,4,G.Skill
G.Skill Ripjaws 16 GB,1560.0,"4,2666",Black,18.0,1,16,G.Skill
Crucial CT2KIT25664BA160BJ 4 GB,699.8,"3,1600",Black / Green,11.0,2,2,Crucial
Kingston ValueRAM 16 GB,1179.0,"4,2133",Black / Green,15.0,1,16,Kingston
Kingston ValueRAM 16 GB,979.8,"4,2133",Black / Green,15.0,1,16,Kingston
Kingston ValueRAM 8 GB,695.2,"4,2133",Black / Green,15.0,1,8,Kingston
