name,price,socket,form_factor,max_memory,memory_slots,color,price_available,brand
ASRock Z68 Professional Gen3,,LGA1155,ATX,32,4,,False,ASRock
Asus P8P67 PRO (REV 3.1),,LGA1155,ATX,32,4,,False,ASUS
Asus Crosshair V Formula/Thunderbolt,,AM3+,ATX,32,4,Black / Red,False,ASUS
Asus F1A75-V EVO,,FM1,ATX,64,4,Black / Blue,False,ASUS
MSI Z68A-GD80 (G3),,LGA1155,ATX,32,4,Black / Blue,False,MSI
MSI A75A-G55,,FM1,ATX,32,4,Black / Blue,False,MSI
Gigabyte G1.SNIPER2,,LGA1155,ATX,32,4,,False,Gigabyte
EVGA 160-SB-E689-KR,,LGA1155,EATX,16,4,Black / Red,False,EVGA
MSI 990XA-GD55,,AM3+/AM3,ATX,32,4,Black / Blue,False,MSI
Biostar A75MH,,FM1,Micro ATX,16,2,Black / Red,False,Biostar
MSI Z68A-G43 (G3),,LGA1155,ATX,32,4,Black / Blue,False,MSI
Biostar H61MHB,,LGA1155,Micro ATX,16,2,Black / Red,False,Biostar
Biostar H61MLB,,LGA1155,Micro ATX,16,2,Black / Red,False,Biostar
Biostar H61MLC,,LGA1155,Micro ATX,16,2,Black / Red,False,Biostar
Biostar TA990FXE,,AM3+,ATX,16,4,Black / Red,False,Biostar
Asus F1A75-I Deluxe,,FM1,Mini ITX,16,2,Black / Blue,False,ASUS
Intel DZ68BC,,LGA1155,ATX,32,4,Black / Blue,False,Intel
ECS A990FXM-A V1.0 CFX/CLI,,AM3+,ATX,128,4,,False,ECS
Supermicro MBD-X9SCM-F-O,,LGA1155,Micro ATX,32,4,Green,False,Supermicro
MSI X79A-GD45,,LGA2011,ATX,64,4,Black / Blue,False,MSI
Asus F1A55-M LE,,FM1,Micro ATX,32,2,Black / Blue,False,ASUS
MSI H61M-P25 (B3),,LGA1155,Micro ATX,16,2,Black / Blue,False,MSI
MSI A75MA-P35,,FM1,Micro ATX,16,2,Black / Blue,False,MSI
Gigabyte GA-880GM-D2H (REV. 3.1),,AM3+,Micro ATX,8,2,,False,Gigabyte
EVGA 120-SB-E682-KR,,LGA1155,Micro ATX,16,4,Black,False,EVGA
Jetway JNF9A-Q67,,LGA1155,Mini ITX,16,2,Green / Black,False,Jetway
MSI H61MA-E35 (B3),,LGA1155,Micro ATX,16,2,,False,MSI
Intel DZ68ZV,,LGA1155,ATX,32,4,Black / Blue,False,Intel
Intel DH61SA,,LGA1155,Micro ATX,8,2,Green / Blue,False,Intel
Biostar TZ77A,,LGA1155,ATX,32,4,Black / Red,False,Biostar
Biostar TZ77XE4,,LGA1155,ATX,32,4,Black / Orange,False,Biostar
MSI Z77A-GD65,,LGA1155,ATX,32,4,Black / Blue,False,MSI
Asus P8Z77 WS,,LGA1155,ATX,32,4,Black / Blue,False,ASUS
Biostar A960G+,,AM3+,Micro ATX,16,2,Black / Red,False,Biostar
ASRock Q77M vPro,,LGA1155,Micro ATX,32,4,Brown / Black,False,ASRock
MSI 990FXA-GD80V2,,AM3+,ATX,32,4,,False,MSI
ASRock 970 Pro3,,AM3+,ATX,32,4,Brown / Black,False,ASRock
ECS H77H2-M,,LGA1155,Micro ATX,32,4,Black / Gray,False,ECS
ASRock Z77 Extreme9,,LGA1155,ATX,32,4,Black / Silver,False,ASRock
ECS A960M-M2,,AM3+,Micro ATX,16,2,Black / Gray,False,ECS
Intel D2700MUD,,Integrated Atom D2700,Mini ITX,4,2,Green / Black,False,Intel
Biostar BIB75-AHB,,LGA1155,ATX,32,4,,False,Biostar
ECS Z77H2-A3(1.2),,LGA1155,ATX,32,4,Black / Gray,False,ECS
ASRock Z77M,,LGA1155,Micro ATX,16,2,Brown / Black,False,ASRock
Zotac H67ITX-D-E,,LGA1155,Mini ITX,16,2,Black / Silver,False,Zotac
Asus F1A55-M LX PLUS R2.0,,FM1,Micro ATX,32,2,Black / Blue,False,ASUS
Jetway JTA55M1,,FM1,Micro ATX,8,2,,False,Jetway
ASRock B75M-DGS,,LGA1155,Micro ATX,16,2,Brown / Black,False,ASRock
ASRock Z77 WS,,LGA1155,ATX,32,4,Brown / Black,False,ASRock
Foxconn B75M,,LGA1155,Micro ATX,32,4,Black,False,Foxconn
Asus F1A55-M LX3,,FM1,Micro ATX,32,2,Black / Blue,False,ASUS
Intel DB65AL,,LGA1155,Micro ATX,32,4,,False,Intel
ECS H61H2-I3 (v1.0),,LGA1155,Mini ITX,16,2,Black / Gray,False,ECS
Asus F2A85-V PRO,,FM2,ATX,64,4,Black / Blue,False,ASUS
Gigabyte GA-F2A75M-D3H,,FM2,Micro ATX,64,4,Blue / White,False,Gigabyte
MSI FM2-A85XA-G65,,FM2,ATX,32,4,Black / Blue,False,MSI
ECS A85F2-A DELUXE(1.0),,FM2,ATX,64,4,Black / Gold,False,ECS
Gigabyte GA-F2A85X-D3H,,FM2,ATX,64,4,Black / Gray,False,Gigabyte
Asus Maximus V Formula/Assassins C3,,LGA1155,EATX,32,4,Black / Red,False,ASUS
ECS A970M-A DELUXE v1.0,,AM3+,ATX,32,4,Black / Gold,False,ECS
ECS H61H2-I v1.1,,LGA1155,Mini ITX,16,2,,False,ECS
ASRock FM2A85X-ITX,,FM2,Mini ITX,32,2,Black / Gold,False,ASRock
ECS A990FXM-A,,AM3+,ATX,32,4,Black / Gray,False,ECS
ASRock Z77 Fatal1ty Professional,,LGA1155,ATX,32,4,Black / Red,False,ASRock
ASRock A55M-VS,,FM1,Micro ATX,16,2,Brown / Black,False,ASRock
ASRock FM2A75M-ITX R2.0,,FM2,Mini ITX,32,2,Brown / Black,False,ASRock
Gigabyte G1.Sniper M5,,LGA1150,Micro ATX,32,4,Black / Green,False,Gigabyte
Gigabyte GA-Z87X-OC Force,,LGA1150,EATX,32,4,Black / Orange,False,Gigabyte
Asus Z87-Expert,,LGA1150,ATX,32,4,,False,ASUS
ASRock H87M-ITX,,LGA1150,Mini ITX,16,2,Brown / Black,False,ASRock
ASRock H87 Performance,,LGA1150,ATX,32,4,Black / Red,False,ASRock
ASRock Z87 Extreme6/ac,,LGA1150,ATX,32,4,Black / Silver,False,ASRock
ASRock Z87M Pro4,,LGA1150,Micro ATX,32,4,Brown / Black,False,ASRock
MSI H87M-G43,,LGA1150,Micro ATX,32,4,Black / Blue,False,MSI
Asus P8Z77-V PRO/THNDRBLT,,LGA1155,ATX,32,4,Black / Blue,False,ASUS
Gigabyte GA-Z87X-OC,,LGA1150,ATX,32,4,Black / Orange,False,Gigabyte
Asus Z87-Deluxe/DUAL,,LGA1150,ATX,32,4,Black / Gold,False,ASUS
ASRock B85M-HDS,,LGA1150,Micro ATX,16,2,Black / Silver,False,ASRock
ASRock Z87 OC Formula,,LGA1150,EATX,32,4,Black / Yellow,False,ASRock
ECS H87H3-M3(1.0),,LGA1150,Micro ATX,16,2,Black / Gray,False,ECS
ASRock Z87 Extreme9/ac,,LGA1150,ATX,32,4,Brown / Black,False,ASRock
ASRock Z87M OC Formula,,LGA1150,Micro ATX,32,4,Black / Yellow,False,ASRock
ASRock Q87M vPro,,LGA1150,Micro ATX,32,4,Brown / Black,False,ASRock
Zotac A55ITX-B-E,,FM2,Mini ITX,16,2,Black / Yellow,False,Zotac
Asus Z87I-Pro Mini-ITX,,LGA1150,Mini ITX,16,2,Black / Gold,False,ASUS
Foxconn Q77M,,LGA1155,Micro ATX,32,4,,False,Foxconn
Biostar Hi-Fi B85S3+ Ver. 6.x,,LGA1150,Micro ATX,32,4,Black,False,Biostar
MSI FM2-A75MA-P33,,FM2,Micro ATX,16,2,Black / Blue,False,MSI
Asus P9D WS,,LGA1150,ATX,32,4,Black / Gold,False,ASUS
MSI FM2-A85XA-G43,,FM2,ATX,64,4,Black / Blue,False,MSI
EVGA 150-SE-E789-KR,,LGA2011,EATX,64,8,Black / Red,False,EVGA
Foxconn H87MX-D,,LGA1150,Micro ATX,16,2,,False,Foxconn
MSI Z87-G43 Gaming,,LGA1150,ATX,32,4,Black / Red,False,MSI
ASRock FM2A88X Extreme6+,,FM2+,ATX,64,4,Brown / Black,False,ASRock
Zotac H87ITX-A-E,,LGA1150,Mini ITX,16,2,Black / Yellow,False,Zotac
Asus M5A97 LE R2.0 BOM,,AM3+,ATX,32,4,,False,ASUS
Gigabyte GA-Q87TN,,LGA1150,Thin Mini ITX,16,2,Blue / White,False,Gigabyte
Asus A88X-PLUS,,FM2+,ATX,64,4,Black / Gold,False,ASUS
Asus A88XM-PLUS/CSM,,FM2+,Micro ATX,64,4,Black / Gold,False,ASUS
Gigabyte GA-Z87-DS3H,,LGA1150,ATX,32,4,Black / Gray,False,Gigabyte
ECS B75H2-M4(V1.0),,LGA1155,Micro ATX,16,2,Black / White,False,ECS
ECS H87H3-TI (V1.0),,LGA1150,Thin Mini ITX,16,2,Black,False,ECS
Gigabyte GA-970A-DS3P BOM,,AM3+,ATX,32,4,Black / Gray,False,Gigabyte
ASRock B85 Killer,,LGA1150,ATX,32,4,Black / Red,False,ASRock
MSI CSM-H87M-G43,,LGA1150,Micro ATX,32,4,Black / Blue,False,MSI
Foxconn H81MX,,LGA1150,Micro ATX,16,2,Black / Blue,False,Foxconn
Gigabyte GA-H87N-WIFI(REV2.0),,LGA1150,Mini ITX,16,2,Black / Gray,False,Gigabyte
Biostar A88M,,FM2+,Micro ATX,32,2,Black / Red,False,Biostar
Foxconn H81MXV,,LGA1150,Micro ATX,16,2,Black / Blue,False,Foxconn
Gigabyte GA-B85N-WIFI,,LGA1150,Mini ITX,16,2,Black / Silver,False,Gigabyte
ASRock FM2A55M-VG3+,,FM2+,Micro ATX,32,2,Brown / Black,False,ASRock
ASRock FM2A78M-HD+,,FM2+,Micro ATX,32,2,Brown / Black,False,ASRock
MSI H81M-E35 V2,,LGA1150,Micro ATX,16,2,Black / Blue,False,MSI
Gigabyte GA-F2A55M-S1,,FM2+,Micro ATX,64,2,Black,False,Gigabyte
Gigabyte GA-AM1M-S2H,,AM1,Micro ATX,32,2,Black / Silver,False,Gigabyte
Asus Z97-DELUXE(NFC&WLC),,LGA1150,ATX,32,4,Black / Gold,False,ASUS
ECS B85H3-M7,,LGA1150,Micro ATX,16,2,Black / Gray,False,ECS
Biostar H81MHC,,LGA1150,Micro ATX,16,2,Black / Red,False,Biostar
ASRock Fatal1ty H97 Killer,,LGA1150,ATX,32,4,Black / Red,False,ASRock
MSI Z97 U3 Plus,,LGA1150,ATX,32,4,Black / Blue,False,MSI
MSI Z97-Gaming 9 AC,,LGA1150,ATX,32,4,Black / Red,False,MSI
MSI Z97 XPOWER AC,,LGA1150,EATX,32,4,Black / Yellow,False,MSI
Gigabyte G1.SNIPER H6,,LGA1150,ATX,32,4,Black / Red,False,Gigabyte
EVGA 111-HR-E972-KR,,LGA1150,Mini ITX,16,2,Brown / Black,False,EVGA
Biostar Hi-Fi A88W 3D,,FM2+,ATX,64,4,Black / Blue,False,Biostar
ASRock H97M,,LGA1150,Micro ATX,16,2,Black / Blue,False,ASRock
Biostar A88MQ,,FM2+,Micro ATX,64,4,Black / Yellow,False,Biostar
MSI X99S GAMING 9 AC,,LGA2011-3,EATX,128,8,Black / Red,False,MSI
MSI H97M Eco,,LGA1150,Micro ATX,32,4,Black / Green,False,MSI
ASRock X99 OC Formula,,LGA2011-3,EATX,128,8,Black / Yellow,False,ASRock
ECS Z97-PK (V1.0),,LGA1150,Micro ATX,32,4,White / Gray,False,ECS
ASRock FM2A88M PRO3+,,FM2+,Micro ATX,64,4,Black / Blue,False,ASRock
Foxconn H61MD,,LGA1155,Micro ATX,16,2,Black / Yellow,False,Foxconn
Gigabyte GA-Z87M-HD3,,LGA1150,Micro ATX,16,2,Black / Silver,False,Gigabyte
Gigabyte GA-Z87X-SLI,,LGA1150,ATX,32,4,Black / Gold,False,Gigabyte
MSI AM1M,,AM1,Micro ATX,16,2,Black,False,MSI
Biostar A58ML,,FM2+,Micro ATX,32,2,Black,False,Biostar
MSI A68HM-P33,,FM2+,Micro ATX,32,2,Black / Blue,False,MSI
ECS B85H3-M9 (1.0),,LGA1150,Micro ATX,16,2,Black / Silver,False,ECS
ASRock FM2A78M-HD+ R2.0,,FM2+,Micro ATX,32,2,Black / Silver,False,ASRock
ASRock H81M-DG4,,LGA1150,Micro ATX,16,2,Brown / Black,False,ASRock
ASRock E3C222D4U,,LGA1150,Micro ATX,32,4,Green / Blue,False,ASRock
ASRock Fatal1ty 970 Performance,,AM3+/AM3,ATX,64,4,Black / Red,False,ASRock
Gigabyte GA-Z97X-Game Plus,,LGA1150,ATX,32,4,Black / Green,False,Gigabyte
Supermicro X10SAT-O,,LGA1150,ATX,32,4,Black / Blue,False,Supermicro
MSI Z97A SLI KRAIT EDITION,,LGA1150,ATX,32,4,Black / White,False,MSI
Gigabyte GA-B85M-HD3-A,,LGA1150,Micro ATX,16,2,Black,False,Gigabyte
MSI Z170 Krait Gaming,,LGA1151,ATX,64,4,Black / White,False,MSI
ASRock N3700-ITX,,Integrated Pentium N3700,Mini ITX,16,2,Black,False,ASRock
ASRock Fatal1ty H170 Performance,,LGA1151,ATX,64,4,Black / Red,False,ASRock
ASRock H170 Pro4/D3,,LGA1151,ATX,64,4,Black / Orange,False,ASRock
ASRock Fatal1ty B150 Gaming K4/D3,,LGA1151,ATX,64,4,Black / Red,False,ASRock
ASRock B150M-HDV,,LGA1151,Micro ATX,32,2,Black / Orange,False,ASRock
Asus B150M-K D3,,LGA1151,Micro ATX,32,2,Black / Gold,False,ASUS
Asus B150M-C D3,,LGA1151,Micro ATX,64,4,Black / Gold,False,ASUS
MSI B150M BAZOOKA D3,,LGA1151,Micro ATX,64,4,Black / White,False,MSI
ASRock Z170 Extreme3,,LGA1151,ATX,64,4,Black / Orange,False,ASRock
Gigabyte GA-H110M-S2H GSM,,LGA1151,Micro ATX,32,2,Brown / Black,False,Gigabyte
ECS Z170-CLAYMORE,,LGA1151,ATX,64,4,Black,False,ECS
Gigabyte GA-MA790X-UD4P,,AM3/AM2+/AM2,ATX,16,4,Multicolor,False,Gigabyte
ASRock B150M-ITX,,LGA1151,Mini ITX,32,2,Black / Orange,False,ASRock
ASRock H170A-X1,,LGA1151,ATX,64,4,Black / Orange,False,ASRock
Asus N3150I-C,,Integrated Celeron N3150,Mini ITX,8,2,Black / Gold,False,ASUS
Asus B150M-C/CSM,,LGA1151,Micro ATX,64,4,Black / Gold,False,ASUS
Gigabyte MW31-SP0,,LGA1151,ATX,64,4,Black / Blue,False,Gigabyte
ASRock Z170A-X1,,LGA1151,ATX,64,4,Black / Orange,False,ASRock
Biostar Z170GT7,,LGA1151,ATX,64,4,Black / Gray,False,Biostar
Biostar B150GT5,,LGA1151,ATX,64,4,Black / White,False,Biostar
ECS H110M-C3D (1.0),,LGA1151,Micro ATX,32,2,Brown / Black,False,ECS
Supermicro MBD-X11SSM-F,,LGA1151,Micro ATX,64,4,Black / Green,False,Supermicro
ASRock FM2A88M Extreme4+ R2.0,,FM2+,Micro ATX,64,4,Black / Silver,False,ASRock
ASRock A68M-ITX,,FM2+,Mini ITX,32,2,Black / Orange,False,ASRock
ASRock H170 Performance/Hyper,,LGA1151,ATX,64,4,Black / Red,False,ASRock
ASRock P55 Deluxe3,,LGA1156,ATX,16,4,Black / Blue,False,ASRock
Asus P10S-M,,LGA1151,Micro ATX,64,4,Black / Blue,False,ASUS
ECS H110I-C4P,,LGA1151,Mini ITX,32,2,Brown / Black,False,ECS
Gigabyte GA-X170-WS ECC (rev. 1.0),,LGA1151,ATX,64,4,Blue,False,Gigabyte
Biostar Z270GT8,,LGA1151,ATX,64,4,Black / White,False,Biostar
Biostar B250GT3,,LGA1151,Micro ATX,64,4,Black / White,False,Biostar
Gigabyte GA-Z270X-Gaming 9,,LGA1151,EATX,64,4,Black / White,False,Gigabyte
Biostar Hi-Fi B350S1,,AM4,Micro ATX,32,2,Black,False,Biostar
Asus Z270-WS,,LGA1151,ATX,64,4,Black / Silver,False,ASUS
ASRock Z270 Professional Gaming i7,,LGA1151,ATX,64,4,Black / Red,False,ASRock
ASRock H110M-HDS R3.0,,LGA1151,Micro ATX,32,2,Black / Orange,False,ASRock
Supermicro C7H170-M,,LGA1151,Micro ATX,64,4,Black / Red,False,Supermicro
Supermicro C7Z270-CG-L,,LGA1151,ATX,64,4,Black / Red,False,Supermicro
MSI H310M PRO-VHL,,LGA1151,Micro ATX,32,2,Brown / Black,False,MSI
ASRock H310M-HDVP,,LGA1151,Micro ATX,32,2,Black / Silver,False,ASRock
MSI X299M-A PRO,,LGA2066,Micro ATX,64,4,Black / Silver,False,MSI
Biostar X470GT8,,AM4,ATX,64,4,Black / Silver,False,Biostar
Gigabyte X299 AORUS Gaming,,LGA2066,ATX,64,4,Black / Silver,False,Gigabyte
Supermicro C9Z390-PGW,,LGA1151,ATX,128,4,Black,False,Supermicro
Supermicro C9Z390-CG,,LGA1151,ATX,128,4,Black,False,Supermicro
MSI 785GM-P45,,AM3,Micro ATX,16,4,Black / Blue,False,MSI
Supermicro X11SCM-F,,LGA1151,Micro ATX,64,4,Green / Silver,False,Supermicro
ASRock Fatal1ty X99 Professional,,LGA2011-3,EATX,128,8,Red / Black,False,ASRock
Biostar X570GT8,,AM4,ATX,128,4,Black,False,Biostar
ASRock C246 WS,,LGA1151,ATX,64,4,Green / Blue,False,ASRock
Biostar X570GTA,,AM4,ATX,128,4,Black / Silver,False,Biostar
ASRock H410M-HDVP,,LGA1200,Micro ATX,64,2,Black / Silver,False,ASRock
EVGA Z490 FTW WIFI,,LGA1200,ATX,128,4,Black,False,EVGA
Supermicro C9X299-PG300,,LGA2066,ATX,128,8,Black,False,Supermicro
Asus PRIME H470-PLUS/CSM,,LGA1200,ATX,128,4,Black / Silver,False,ASUS
Biostar Z490GTA EVO,,LGA1200,ATX,128,4,Black,False,Biostar
Biostar Z490GTN,,LGA1200,Mini ITX,64,2,Black,False,Biostar
Biostar B460GTQ,,LGA1200,Micro ATX,128,4,Black,False,Biostar
Biostar H410MHG,,LGA1200,Micro ATX,64,2,Black,False,Biostar
Biostar X470MH,,AM4,Micro ATX,32,2,Black,False,Biostar
ASRock B560M-HDV-A,,LGA1200,Micro ATX,64,2,Silver / Black,False,ASRock
Gigabyte H410M SH2 V2,,LGA1200,Micro ATX,64,2,Black / Silver,False,Gigabyte
Biostar Z590 VALKYRIE,,LGA1200,ATX,128,4,Black / Gold,False,Biostar
Asus PRIME H610M-K D4-CSM,,LGA1700,Micro ATX,64,2,Silver / Black,False,ASUS
Gigabyte B660M AORUS Pro,,LGA1700,Micro ATX,192,4,Black,False,Gigabyte
Biostar B660GTQ,,LGA1700,Micro ATX,128,4,Blue / Black,False,Biostar
Biostar Z690A-SILVER,,LGA1700,ATX,128,4,Silver / Black,False,Biostar
Biostar B660MX-E PRO,,LGA1700,Micro ATX,128,4,Black / Silver,False,Biostar
Asus EX-B660M-V5-PRO-D4,,LGA1700,Micro ATX,64,2,Red / Black,False,ASUS
MSI Z590M PRO,,LGA1200,Micro ATX,128,4,Black / Silver,False,MSI
Asus PRIME B760M-AJ D4,,LGA1700,Micro ATX,128,4,Silver / Black,False,ASUS
Asus EX-B760M-V5 D4-CSM,,LGA1700,Micro ATX,64,2,Red / Black,False,ASUS
Gigabyte B760M AORUS PRO,,LGA1700,Micro ATX,192,4,Black / Silver,False,Gigabyte
Gigabyte B760M POWER DDR4,,LGA1700,Micro ATX,64,2,Black,False,Gigabyte
Biostar B560M-SILVER,,LGA1200,Micro ATX,128,4,Silver / Black,False,Biostar
Biostar B760MX-E D4,,LGA1700,Micro ATX,64,2,Black,False,Biostar
Biostar B760MH D4,,LGA1700,Micro ATX,64,2,Black,False,Biostar
Biostar B760MXC PRO,,LGA1700,Micro ATX,192,4,Black / Silver,False,Biostar
ASRock H610M-HDVP/D5 R2.0,,LGA1700,Micro ATX,96,2,Black,False,ASRock
Asus PRIME H510M-A R2.0-CSM,,LGA1200,Micro ATX,64,2,Silver / Black,False,ASUS
Gigabyte H410M K,,LGA1200,Micro ATX,64,2,Brown / Gray,False,Gigabyte
Asus PRIME H770-PLUS-CSM,,LGA1700,ATX,192,4,Silver / Black,False,ASUS
Biostar A620MT,,AM5,Micro ATX,96,2,Black,False,Biostar
Biostar H610MS,,LGA1700,Micro ATX,64,2,Brown / Black,False,Biostar
Asus PRIME H610M-D-CSM,,LGA1700,Micro ATX,96,2,Black / Silver,False,ASUS
Gigabyte B760M D,,LGA1700,Micro ATX,96,2,Black / Gray,False,Gigabyte
Gigabyte H610M D3H DDR4 (rev. 1.0),,LGA1700,Micro ATX,64,2,Black,False,Gigabyte
Asus EX-B760M-V7,,LGA1700,Micro ATX,96,2,Black / Red,False,ASUS
Asus PRIME B760M-F-CSM,,LGA1700,Micro ATX,96,2,Black / Gray,False,ASUS
Biostar H510MHP 4.0,,LGA1200,Micro ATX,64,2,Black / Silver,False,Biostar
Asus PRIME Z890-P-CSM,,LGA1851,ATX,192,4,Black / Silver,False,ASUS
Biostar H610MHC 2.0,,LGA1700,Micro ATX,64,2,Black,False,Biostar
Asus B860M-BRO-CSM,,LGA1851,Micro ATX,128,2,White / Black,False,ASUS
MSI PRO H810M-C EX,,LGA1851,Micro ATX,128,2,Black,False,MSI
Biostar Z890A-SILVER,,LGA1851,ATX,256,4,Silver / Black,False,Biostar
Biostar B850M-SILVER,,AM5,Micro ATX,256,4,Silver,False,Biostar
MSI PRO B860M-VC WIFI6E,,LGA1851,Micro ATX,256,4,Black,False,MSI
MSI PRO B860M-VC WIFI,,LGA1851,Micro ATX,256,4,Black,False,MSI
Biostar A520MHK,,AM4,Micro ATX,64,2,Black / Silver,False,Biostar
Asus PRIME H810M-E-CSM,,LGA1851,Micro ATX,128,2,Black / Silver,False,ASUS
Gigabyte B760M GAMING WIFI6E GEN5,,LGA1700,Micro ATX,128,2,Silver / Black,False,Gigabyte
Asus TUF GAMING B850M-PLUS II,,AM5,Micro ATX,256,4,Black,False,ASUS
MSI PRO B850M-A,,AM5,Micro ATX,256,4,Black / Silver,False,MSI
ASRock 880G Extreme3,2372.19,AM3,ATX,16,4,Black / Blue,True,ASRock
Zotac D2700ITXS-A-E,,Integrated Atom D2700,Mini ITX,4,2,Black / Orange,False,Zotac
EVGA 111-CD-E630-TR,,LGA1156,Micro ATX,16,4,Black / Gray,False,EVGA
Gigabyte GA-H55M-USB3,,LGA1156,Micro ATX,16,4,Blue / White,False,Gigabyte
Gigabyte GA-H55-USB3,,LGA1156,ATX,16,4,Blue / White,False,Gigabyte
Intel DH57DD,,LGA1156,Micro ATX,16,4,Blue / White,False,Intel
EVGA 132-LF-E655-KR,,LGA1156,ATX,16,4,Black,False,EVGA
EVGA 141-LF-E658-KR,,LGA1156,ATX,16,4,Black / Gray,False,EVGA
EVGA 141-LF-E658-KR,,LGA1156,EATX,16,4,Black / Red,False,EVGA
Intel DP55KG,,LGA1156,ATX,16,4,Black / Blue,False,Intel
Asus P7P55D-E Deluxe,,LGA1156,ATX,16,4,,False,ASUS
EVGA 123-LF-E653-KR,,LGA1156,ATX,16,4,Black / Gray,False,EVGA
EVGA 132-LF-E657-KR,,LGA1156,ATX,16,4,Black / Gray,False,EVGA
Gigabyte GA-P55A-UD6,,LGA1156,ATX,16,6,Blue / White,False,Gigabyte
Gigabyte GA-P55A-UD3P,,LGA1156,ATX,16,4,Blue / White,False,Gigabyte
Asus M4N75TD,,AM3,ATX,16,4,Black / Blue,False,ASUS
Asus M4N98TD EVO,,AM3,ATX,16,4,Black / Blue,False,ASUS
MSI 740GM-P25,,AM3,Micro ATX,8,2,Black / Blue,False,MSI
Foxconn A74ML-K,,AM3,Micro ATX,8,2,Blue / White,False,Foxconn
Foxconn A76ML-K,,AM3/AM2+/AM2,Micro ATX,4,2,,False,Foxconn
Gigabyte GA-MA78LM-S2H,,AM3/AM2+/AM2,Micro ATX,8,2,Blue / White,False,Gigabyte
Asus M4A78L-M,,AM3/AM2+/AM2,Micro ATX,8,2,,False,ASUS
Asus M4A785TD-M EVO,,AM3,Micro ATX,16,4,Black / Blue,False,ASUS
ECS A785GM-M,,AM3,Micro ATX,16,4,Black / Yellow,False,ECS
Asus M4A785TD-V EVO/U3S6,,AM3,ATX,16,4,Black / Blue,False,ASUS
MSI 785GTM-E45,,AM3/AM2+/AM2,Micro ATX,8,2,Red / Black,False,MSI
MSI 790XT-G45,,AM3/AM2+/AM2,ATX,16,4,,False,MSI
Gigabyte GA-MA790GPT-UD3H,,AM3,ATX,16,4,Blue / White,False,Gigabyte
Jetway JMA3-79GDGD-LF,,AM3/AM2+/AM2,Micro ATX,8,4,,False,Jetway
Gigabyte GA-890XA-UD3,,AM3,ATX,16,4,Blue / White,False,Gigabyte
Asus M4A88TD-M,,AM3,Micro ATX,16,4,Black / Blue,False,ASUS
Asus M4A89TD Pro,,AM3,ATX,16,4,Black / Blue,False,ASUS
Biostar TA890GXB HD,,AM3,Micro ATX,16,4,Black / Red,False,Biostar
ECS A890GXM-A,,AM3,ATX,16,4,Multicolor,False,ECS
Biostar TA890GXE,2195.0,AM3,Micro ATX,16,4,Black / Red,True,Biostar
Asus M4A89GTD PRO,,AM3,ATX,16,4,Black / Blue,False,ASUS
EVGA 132-BL-E758-TR,,LGA1366,ATX,24,6,Black / Gray,False,EVGA
EVGA 141-BL-E760-A1,,LGA1366,EATX,24,6,Black / Red,False,EVGA
Gigabyte GA-M68M-S2P,,AM3/AM2+/AM2,Micro ATX,8,2,Blue / White,False,Gigabyte
ASRock 880GM-LE,,AM3,Micro ATX,8,2,Black / Blue,False,ASRock
ASRock H55M PRO,,LGA1156,Micro ATX,16,4,Black / Blue,False,ASRock
Zotac GF8200-C-E,,AM2+/AM2,Mini ITX,8,2,Black / Red,False,Zotac
EVGA 132-GT-E768-TR,,LGA1366,ATX,24,6,Black / Gray,False,EVGA
ASRock K10N78M-PRO,,AM3/AM2+/AM2,Micro ATX,8,2,Multicolor,False,ASRock
EVGA 123-CD-E635-KR,,LGA1156,ATX,16,4,Black / Gray,False,EVGA
Intel D525MW,,Integrated Atom D525,Mini ITX,4,2,Green / Black,False,Intel
ASRock 890FX Deluxe3,,AM3,ATX,16,4,Black / Blue,False,ASRock
MSI 785GT-E63,,AM3/AM2+/AM2,ATX,16,4,Black / Blue,False,MSI
Biostar A880G+,,AM3,Micro ATX,8,2,Black / Red,False,Biostar
Biostar A770E3,,AM3,ATX,16,4,Multicolor,False,Biostar
MSI NF750-G55,,AM3,ATX,16,4,Black / Blue,False,MSI
MSI H55M-ED55,,LGA1156,Micro ATX,16,4,Black / Blue,False,MSI
EVGA 141-GT-E770-A1,,LGA1366,EATX,24,6,Black / Red,False,EVGA
MSI 790GX-G65,,AM3,ATX,16,4,Multicolor,False,MSI
Biostar TA790GXE,,AM3/AM2+/AM2,Micro ATX,16,4,Multicolor,False,Biostar
Biostar A780L,,AM3/AM2+,Micro ATX,8,2,Black / Red,False,Biostar
MSI GF615M-P33,,AM3,Micro ATX,8,2,Black / Blue,False,MSI
MSI 880GMA-E45,,AM3,Micro ATX,16,4,Black / Blue,False,MSI
Biostar TA880G HD,1763.19,AM3,Micro ATX,16,4,Black / Red,True,Biostar
Foxconn A88GM Deluxe,,AM3,Micro ATX,16,4,,False,Foxconn
Foxconn Q57M,,LGA1156,Micro ATX,16,4,,False,Foxconn
ECS A790GXM-AD3,,AM3,ATX,32,4,Multicolor,False,ECS
Jetway JMA3-880GP-LF,,AM3,Micro ATX,8,2,,False,Jetway
Jetway JMA3-79GDGEXL-LF,,AM3/AM2+/AM2,Micro ATX,4,4,,False,Jetway
MSI 880GMA-E53,,AM3,Micro ATX,16,4,Black / Blue,False,MSI
Jetway JI31GM4-L-LF,,LGA775,Micro ATX,4,2,,False,Jetway
